D1,D2,D3,D4,D5
0.63602,0.35804,0.15598,1.4876,2.2942
0.27469,0.9637100000000001,-0.43923,1.8085,2.5351
-1.1512,0.40092,-0.92638,2.0535,2.7123
0.54808,-0.45868000000000003,-1.1339,2.0627,2.8197
0.31414,-0.61837,-0.75952,1.7256,2.8447
-0.61546,-0.50647,-0.09524500000000001,1.1735,2.8026
0.44784,-0.18544000000000002,0.35667,0.52409,2.7258
-0.11097,0.31078,0.5804600000000001,-0.1109,2.6203
-0.36281,0.47876,0.38213,-0.52393,2.5024
1.2008,0.39595,-0.06023200000000001,-0.80529,2.3778
-1.6523,0.15675999999999998,-0.25916,-1.1402,2.2389
1.2364,-0.2064,-0.29391,-1.4188,2.1083
-0.61359,-0.40898,-0.14055,-1.5985,2.0079
0.078424,-0.35655,0.1511,-1.7056,1.9189
0.16866,0.0811,0.28341,-1.6938,1.8171
0.0928,0.49393000000000004,0.31454,-1.6179,1.6936
-0.39866,0.15757000000000002,0.27855,-1.5658,1.5245
0.33936,-0.36213,0.15472,-1.4393,1.3256
-0.12444,-0.36221,0.05311799999999999,-1.1185,1.1306
0.096978,-0.13557,-0.064063,-0.5969,0.9276399999999999
0.027336,0.27326999999999996,-0.24544000000000002,0.18027,0.71429
-0.58159,0.63707,-0.40459,1.1035,0.49646999999999997
0.98416,0.31308,-0.47065,1.9615,0.26734
-0.85655,-0.24613000000000002,-0.38099,2.7092,0.037216
0.54712,-0.41284,-0.028324000000000002,3.2442,-0.17976
-0.227,-0.40024,0.41872,3.5089,-0.39289
-0.0029548,-0.18464,0.68629,3.5193,-0.6123
-0.038581,0.21097,0.70332,3.1322,-0.8366899999999999
0.15679,0.47584,0.30444,2.2041,-1.0709
0.031359,0.41846000000000005,-0.29335,0.9434600000000001,-1.3030000000000002
-0.19294,-0.2798,-0.65151,-0.35772,-1.5112
-0.30865,-0.8283,-0.73506,-1.5643,-1.6913
0.68617,0.038644,-0.38443,-2.4077,-1.834
-0.060901,0.94101,0.20107,-2.9142,-1.9335
-0.36934,0.11905999999999999,0.5313399999999999,-3.2584,-1.9917
-0.21995,-0.80885,0.61628,-3.2175,-1.996
0.99292,-0.19155,0.35168,-2.6251,-1.9337
-1.4085,0.5294300000000001,-0.13233,-1.6974,-1.8207
1.3375,0.16058,-0.42041999999999996,-0.66491,-1.6788
-1.0119,-0.27252,-0.5539,0.29945,-1.5182
0.47977,-0.098143,-0.49932,0.8722799999999999,-1.3601
0.65244,0.12139000000000001,-0.28023000000000003,1.16,-1.2024
-1.3627,0.15138,-0.12492,1.4240000000000002,-1.0319
0.71887,0.12163,0.040419,1.464,-0.86644
0.065455,-0.10119,0.27276999999999996,1.1728,-0.71978
-0.1019,-0.33573000000000003,0.48541999999999996,0.69465,-0.58315
-0.041319,-0.21506999999999998,0.66164,0.11800000000000001,-0.44998999999999995
0.032559,0.056788,0.7197600000000001,-0.40256,-0.31448000000000004
0.062862,0.26100999999999996,0.52962,-0.6059,-0.16234
-0.2702,0.36194,0.20343,-0.61488,-0.0082625
0.36767,0.13086,-0.091257,-0.64817,0.12358
-0.26175,-0.22733000000000003,-0.34421999999999997,-0.58697,0.23614000000000002
0.14251,-0.3335,-0.47307,-0.40126,0.32529
0.058995,-0.23973000000000003,-0.50168,-0.15442,0.39461999999999997
-0.1186,0.11112000000000001,-0.54132,0.16175,0.46029
-0.33905,0.40524,-0.51777,0.44006000000000006,0.51965
0.69585,0.020693,-0.3773,0.5241899999999999,0.57244
-0.39722,-0.36039,-0.17521,0.49451999999999996,0.62493
0.081808,0.1747,0.060162,0.46358999999999995,0.67852
-0.1165,0.61602,0.28742,0.37734,0.7411300000000001
0.19442,-0.15373,0.4269,0.23811999999999997,0.82325
-0.34525,-0.87446,0.47418000000000005,0.071663,0.9122899999999999
0.27252,-0.19916,0.436,-0.13596,0.98959
0.41528,0.61822,0.24006,-0.32135,1.0499
-1.0147,0.34645,-0.17692,-0.40087,1.0799
0.90262,-0.14065999999999998,-0.64478,-0.40929,1.0828
-0.56595,-0.2669,-0.9214899999999999,-0.3909,1.0719
0.6044,-0.26413000000000003,-0.88244,-0.31326,1.0368
-0.6284,0.12586,-0.31093000000000004,-0.17169,0.97098
0.0036177,0.52759,0.5485399999999999,0.013382,0.8825799999999999
0.44422,0.15733,1.2318,0.23251999999999998,0.77747
0.052108,-0.35431999999999997,1.7056,0.44927,0.6631600000000001
-0.41452,-0.26024,1.7892,0.61111,0.55303
0.16792,-0.06717999999999999,1.4883,0.73732,0.44193000000000005
0.2701,-0.11377000000000001,1.0277,0.86051,0.31968
-1.1003,-0.056620000000000004,0.19906,0.95431,0.19330999999999998
1.3293,0.24925,-1.1744,1.0085,0.065715
-0.27909,0.49538000000000004,-2.6272,1.0257,-0.063171
-0.63836,0.38998,-3.5954,0.99484,-0.18886
1.1641,0.025396000000000002,-3.7131,0.9266,-0.31332
-1.0492,-0.5464,-2.3671,0.8387899999999999,-0.44006999999999996
-0.83351,-0.95149,-0.23226999999999998,0.7048399999999999,-0.56211
2.2308,-0.5031100000000001,1.4606,0.49144,-0.67145
-0.80471,0.3064,2.6037,0.19424,-0.76588
-0.6905,0.77675,2.6766,-0.20275,-0.8403799999999999
-0.12763,0.9395899999999999,2.0269,-0.6654,-0.8977700000000001
1.1403,0.47489,1.7259,-1.1297,-0.9457200000000001
-0.66152,-0.3437,1.475,-1.5787,-0.98336
-0.10551,-0.81842,1.2043,-1.9773,-1.0124
0.1259,-0.8760100000000001,0.92579,-2.3076,-1.0326
0.11785,-0.2019,0.15978,-2.5745,-1.0403
0.2746,0.67232,-0.8983,-2.7311,-1.0389
-0.74593,0.67369,-2.0140000000000002,-2.7310000000000003,-1.0317
-0.23928,0.17376,-3.0151,-2.5959,-1.0117
0.90959,-0.52293,-3.4291,-2.3549,-0.97088
1.3588,-0.96965,-2.985,-2.0124,-0.90464
-3.109,-0.005391600000000001,-1.3629,-1.5969,-0.80479
0.8498,1.2065,0.8298,-1.071,-0.6721
1.4329,0.93681,2.4959,-0.36744,-0.5114
-0.34848,0.011079,3.3244,0.50643,-0.31677
-1.1557,-1.0213,2.6507,1.5588,-0.084239
0.62703,-1.5037,1.0925,2.6931,0.17335
0.32007,0.32045999999999997,0.051799,3.7402,0.43981000000000003
-0.08001,2.076,-0.57967,4.6276,0.70367
-0.24474,0.20655,-0.52391,5.2389,0.9464299999999999
-0.69524,-1.9980000000000002,-0.0025912,5.5014,1.1654
1.5365,-0.80783,0.013619999999999998,5.39,1.3646
-0.59658,0.89307,-0.18315,4.7543,1.527
-0.47763,0.7651600000000001,-0.42317,3.4426,1.6388
-0.55956,0.45374,-0.77275,1.6969,1.7009
1.5335,0.52781,-0.8746200000000001,-0.12465,1.7133
0.38118,0.13477999999999998,-0.8362,-1.859,1.6745
-1.9009,-0.8784299999999999,-0.82421,-3.1898,1.5889
-0.25355,-1.514,-0.69662,-4.1263,1.4402
2.3235,-0.59053,-0.42072,-4.8498,1.2048
-1.2296,0.7625,0.040486,-5.0798,0.87851
-0.33695,1.0659,0.7973100000000001,-4.5953,0.4516
0.30899,0.86016,1.5730000000000002,-3.6497,-0.049329000000000005
0.12014,0.26655,1.96,-2.5241,-0.5755
-0.048945,-0.58519,1.7861,-1.4079,-1.1095
-0.039738,-0.81628,0.74064,-0.6748,-1.6193
-0.14865,-0.54225,-0.71044,-0.17586,-2.09
0.4778,0.096434,-1.7101,0.43551000000000006,-2.523
-0.78224,0.72144,-2.096,0.93648,-2.8777
0.9331,0.36691999999999997,-1.4365,1.219,-3.1143
-1.0855,-0.32364,-0.16039,1.3801,-3.2493
1.0031,-0.44473,0.71715,1.401,-3.3056
-0.22338,-0.30448000000000003,1.2613,1.4080000000000001,-3.2853
-0.54584,0.16307,1.274,1.6147,-3.2105
0.34707,0.6978300000000001,0.8456799999999999,1.84,-3.0466
-0.054634,0.53267,0.57852,1.8319999999999999,-2.7333
0.90772,-0.040452999999999996,0.21549000000000001,1.6228,-2.2738
-1.539,-0.69167,-0.43656999999999996,1.1453,-1.6578
0.34358,-0.9626,-1.0842,0.49033999999999994,-0.9186200000000001
0.88753,0.17565999999999998,-1.5876,-0.097577,-0.13167
-0.092861,1.2871,-1.6987,-0.6291,0.6847300000000001
-0.84406,0.22154000000000001,-1.0011,-1.068,1.4944
-0.38222,-1.0286,0.082356,-1.3342,2.2673
1.359,-0.19412000000000001,0.8823700000000001,-1.426,2.9959
0.39334,0.7380899999999999,1.3354,-1.2209999999999999,3.6212
-2.0009,0.0085086,1.1229,-0.57503,4.08
1.0792,-0.7270399999999999,0.51318,0.32077,4.405
0.17211,-0.19349,0.19972,1.1918,4.6465
-0.20274,0.38154,0.068087,1.9352,4.8096
-0.064462,0.08538899999999999,0.1673,2.3275,4.9326
-0.0003229,-0.023544,0.40586,2.3919,4.9682
0.42465,0.94495,0.33116,2.2899,4.8247
-0.96615,1.2797,0.029708,1.8328,4.515
1.6909,-1.0118,-0.45308000000000004,0.8797200000000001,4.0324
-2.7046,-2.884,-1.0009,-0.35705,3.4048
3.2444,-0.46096000000000004,-1.2352,-1.6465,2.7142
-3.1209,2.3462,-1.0843,-2.8169,1.9717
2.3277,1.0257,-0.42815,-3.5577,1.2028
-0.85137,-0.86639,0.48073,-3.938,0.44701
-0.28756,-0.23733,1.1006,-4.1654,-0.27781999999999996
0.8995,0.40946,1.3297,-4.0292,-0.91096
-0.83365,-0.3128,0.9231,-3.3985,-1.3823
-0.5182,-0.67492,0.13719,-2.4501,-1.7365
1.5713,0.36577,-0.40544,-1.3431,-2.0462
-0.95833,1.1228,-0.73859,-0.24461,-2.3201
0.026842,-0.15924000000000002,-0.73907,0.5505,-2.6069
-0.069554,-1.4238,-0.47115,1.1516,-2.8614
0.39221,-0.30430999999999997,-0.31782,1.7915,-2.9848
0.1629,1.0556,-0.12683,2.3033,-3.0018
-0.48693,0.52275,0.21069000000000002,2.6095,-2.9156
-0.85417,-0.2683,0.5223800000000001,2.7801,-2.7351
1.8443,-0.16155999999999998,0.7399,2.8102,-2.5185
-0.80271,-0.013227000000000001,0.70938,2.7967,-2.262
-0.42562,-0.030616,0.17914000000000002,2.9026,-1.9654
0.59439,-0.089178,-0.53981,2.9944,-1.6678
-0.42394,-0.53599,-0.97104,2.8818,-1.3974
0.061241,-0.67306,-1.0241,2.5967,-1.1929
0.31207,0.58109,-0.43046999999999996,2.0981,-1.1071
0.21104,1.6864,0.49296,1.4348,-1.0981
-0.43294,0.62321,1.0714,0.7630899999999999,-1.0934
-1.1747,-0.8976200000000001,1.2916,0.062503,-1.0846
2.2365,-1.0018,0.9572,-0.66284,-1.0312
-1.1724,-0.66903,0.25885,-1.3504,-0.9577700000000001
-0.18321,-0.27992,-0.21636,-1.983,-0.9331200000000001
1.1261,0.37131,-0.55178,-2.4863,-0.9283100000000001
-1.1644,0.70914,-0.71428,-2.7641,-0.9284399999999999
-0.31051,0.71519,-0.7017899999999999,-2.878,-0.94104
1.6096,0.47665,-0.78546,-2.924,-0.9453299999999999
-1.7282,-0.11775,-0.83019,-2.9078,-0.9516100000000001
1.2709,-0.95565,-0.7027800000000001,-2.886,-0.97751
-0.50371,-1.2469,-0.47308999999999996,-2.8077,-0.99321
-0.012022,0.14903,-0.11372,-2.555,-0.9658
-0.11116,1.5187,0.35193,-2.1591,-0.88321
0.52434,0.38636,0.8447899999999999,-1.6269,-0.7198
-0.74083,-1.0344,1.2908,-0.98383,-0.49613999999999997
0.71616,-0.2328,1.5691,-0.32016999999999995,-0.25668
-1.1719,0.7187100000000001,1.5447,0.35364,-0.0012262
1.2623,0.11158,1.0561,1.0174,0.25543000000000005
0.45545,-0.52374,0.2867,1.6157,0.51855
-1.6843,-0.19625,-0.44187,2.112,0.8163699999999999
0.35336,0.20826999999999998,-1.0759,2.439,1.1322
1.1242,0.22588000000000003,-1.4427,2.5144,1.4531
-0.97773,0.11589,-1.5691,2.4136,1.7790000000000001
0.42364,-0.22978,-1.6445,2.261,2.0969
-0.22091,-0.4697,-1.4992,2.0848,2.4044
0.23851,0.10540999999999999,-0.99945,1.9694,2.7027
-0.40482,0.6697,-0.31375,1.8819,2.9716
0.40336,0.11548,0.40326999999999996,1.7168,3.1888
-0.33786,-0.5102800000000001,1.0284,1.5399,3.3404
0.17365,-0.07948200000000001,1.3275,1.3932,3.4062
0.61646,0.40706,1.4275,1.2309,3.3903
-0.92378,0.06904,1.5828,1.0356,3.3092
-0.0045892,-0.25553000000000003,1.6992,0.76647,3.1558
0.77252,0.085405,1.7723,0.35013,2.9313
-1.0571,0.18037,1.6740000000000002,-0.16403,2.6229
0.49345,-0.8514,1.1041,-0.6972,2.2047
1.4373,-1.3273,0.022208000000000002,-1.2693,1.6763
-2.7346,0.8315100000000001,-1.652,-1.8697,1.0342
2.7847,2.6804,-3.4193,-2.4527,0.30578
-2.1098,0.49037,-4.4245,-2.9888,-0.4583
-0.21461,-2.0918,-4.2906,-3.4130000000000003,-1.2362
1.6848,-0.9666799999999999,-2.3956,-3.6404,-1.9925
0.60979,0.662,0.42443000000000003,-3.657,-2.7059
-2.9266,0.11408,2.5688,-3.4566,-3.3699
1.6557,-0.38319000000000003,3.8097,-2.9733,-3.9376
-0.10803,0.37244,3.4199,-2.1544,-4.3616
1.3561,0.80211,1.9448,-1.1141,-4.6568
-2.5561,-0.11465999999999998,0.9147299999999999,-0.018793,-4.8481
1.437,-0.9386899999999999,0.009926899999999999,1.0375,-4.9332
-0.098148,-0.18947,-0.73187,1.8905,-4.9321
-0.14505,0.70735,-1.1428,2.5316,-4.8028
-0.047832,0.27095,-1.6941,3.0276,-4.4736
0.4998,-0.35146,-1.8776,3.2281,-3.9439
-0.6383,-0.28581,-1.0906,3.01,-3.1982
0.083183,-0.046695,0.08175,2.5173,-2.2822
0.33705,0.34425,1.0202,1.9267,-1.2943
-0.58857,0.56763,1.5352,1.3425,-0.26156
0.4757,-0.22743000000000002,1.0745,0.97331,0.76358
0.9028,-0.94379,0.087752,0.74395,1.7448
-1.8212,-0.0362,-0.49726000000000004,0.46288,2.6763
0.56839,0.9485399999999999,-0.81133,0.26435,3.4789
0.62605,0.24734,-0.71378,0.22146,4.0703
-0.21388,-0.6501600000000001,-0.29406,0.24891,4.4934
-0.50533,-0.39150999999999997,-0.10745,0.31143000000000004,4.8126
0.88137,0.10055,0.042444,0.31782,5.0360000000000005
-0.69063,0.36591,0.30034,0.11175,5.2156
-0.035291,0.46605,0.49038000000000004,-0.21149,5.2875
0.59341,-0.14385,0.6186699999999999,-0.49822,5.1297
-1.1481,-0.73827,0.53909,-0.80161,4.7592
0.97408,-0.09540900000000001,0.0058591,-1.1142,4.1655
0.88977,0.6351899999999999,-0.64876,-1.4054,3.3867
-2.5659,0.10977,-0.9537700000000001,-1.7009,2.533
2.4035,-0.5087,-0.78563,-1.9292,1.6187
-1.5676,-0.16652,0.16297999999999999,-1.9999,0.67811
1.691,0.3666,1.4015,-1.9434,-0.23663
-1.7796,0.6391600000000001,2.009,-1.7917,-1.103
-0.19163,0.52218,1.8357,-1.5111,-1.8401
1.6712,-0.66671,0.46392,-1.0967,-2.3549
0.42752,-1.6111,-1.4765,-0.59,-2.7076
-2.1396,-0.24322,-2.6536,-0.036593,-2.9953
0.049487,1.3430000000000002,-2.9377,0.5070399999999999,-3.2306
2.1995,0.55092,-1.8459,0.9579200000000001,-3.4793
-2.0279,-0.47081000000000006,0.051908,1.3174,-3.6818
1.0505,0.28535,1.3165,1.6095,-3.7071
-0.42354,0.81498,1.9936,1.7690000000000001,-3.5891
0.16582,-0.48507,1.7913,1.7469,-3.3331
0.020269,-1.5258,0.92861,1.5941,-2.9513
-0.026707,-0.27332,0.39203000000000005,1.3730000000000002,-2.5214
-0.74746,1.1889,-0.089039,1.1236,-2.0391
1.3782,0.69089,-0.64322,0.92648,-1.5045
-0.40992,-0.27839,-1.0270000000000001,0.74238,-0.9705
-0.57801,-0.6392399999999999,-1.3530000000000002,0.48491000000000006,-0.47622
-0.55435,-0.66988,-1.2992,0.2005,-0.073716
1.3636,0.28723000000000004,-0.40725,-0.090972,0.16605
0.64206,1.2302,0.81338,-0.38782,0.29689
-2.4916,0.27245,1.6877,-0.64836,0.41391000000000006
1.6697,-0.95194,2.0552,-0.88203,0.52654
-0.33213,-0.49893999999999994,1.4539,-1.1061,0.6864899999999999
0.35425,0.26400999999999997,0.29879,-1.2657,0.86013
-0.49481,0.3218,-0.5045,-1.3019999999999998,0.9548
-0.25378,0.25674,-1.0354,-1.1859,1.0071
0.84459,-0.0135,-1.12,-0.86741,1.0352
-0.7865,-0.34519,-0.86288,-0.42171000000000003,1.0269
0.37024,-0.089925,-0.83362,0.016687999999999998,1.0076
0.52325,0.28049,-0.8287700000000001,0.41289,0.9615299999999999
-1.0996,0.16199000000000002,-0.711,0.68647,0.8631
0.71916,-0.18497,-0.5435300000000001,0.82447,0.74954
-0.28508,-0.70104,-0.15178,0.8712799999999999,0.66214
0.26361,-0.79584,0.39573,0.73765,0.61433
-0.50558,0.64584,0.97495,0.34396,0.63737
1.0649,1.9152,1.493,-0.19442,0.70165
-1.4308,0.5858800000000001,1.7329,-0.73234,0.74588
1.1993,-1.1825,1.5316,-1.1891,0.76763
-0.80217,-0.91863,0.6964199999999999,-1.4095,0.74468
0.57174,-0.23585,-0.43654,-1.4216,0.68094
-0.37744,-0.21138,-1.2802,-1.3333,0.61055
0.1702,0.053313,-1.6738,-1.0298,0.5084
-0.052173,0.67665,-1.2613,-0.43353,0.35414
-0.13128,0.86413,-0.39346,0.32548,0.17143
0.23199,-0.061759,0.15093,1.1099,-0.021547
0.26235,-0.9989,0.41336000000000006,1.8055,-0.2079
-0.61932,-0.44376000000000004,0.22084,2.214,-0.35511
-0.030703,0.45797,-0.23681999999999997,2.3759,-0.47703
0.49574,0.47681,-0.32487,2.4141,-0.6019
0.19556,0.2061,-0.15286,2.1942,-0.7137600000000001
-1.1246,-0.27025,0.27223,1.6321,-0.80738
1.3069,-0.60878,0.8265600000000001,0.86146,-0.87928
-1.1114,0.23592,1.0365,0.018465000000000002,-0.91159
1.5782,1.0149,0.89139,-0.77231,-0.90727
-1.5746,-0.036828,0.32649,-1.2952,-0.8708899999999999
-0.3882,-1.2421,-0.45653999999999995,-1.6067,-0.78625
1.9542,-0.75166,-0.94511,-1.8525,-0.6382800000000001
-1.2937,0.23171,-1.0622,-1.8941,-0.41838000000000003
0.33913,0.86655,-0.62022,-1.6513,-0.11216
-0.14835,1.1438,0.11588,-1.2346,0.2547
0.33543,0.16792,0.52445,-0.73664,0.63864
-1.1663,-1.0129,0.58225,-0.26807,1.0253
1.7044,-0.56017,0.11334000000000001,-0.020314,1.3855
-0.68488,0.19084,-0.61288,0.084457,1.7112
-0.29102,-0.1617,-0.9187799999999999,0.20221,2.0115
-0.429,-0.35962,-0.80053,0.23143000000000002,2.2532
1.0598,0.50176,-0.10824,0.13107,2.4056
-0.15204,1.034,0.8740000000000001,-0.034614,2.4823
-0.82777,-0.1063,1.4218,-0.24416999999999997,2.4987
0.91253,-1.1946,1.4958,-0.41329,2.4586
-0.57102,-0.21606999999999998,0.90354,-0.40915,2.3814
0.13529,0.9179299999999999,-0.084712,-0.29883000000000004,2.2395
0.2016,0.19227,-0.74192,-0.18937,1.9857
-0.40883,-0.6453899999999999,-1.0724,-0.028316,1.6229
0.44334,-0.11744,-0.92276,0.18962,1.1425
-0.1711,0.4734,-0.44145,0.43305,0.57012
-0.10467,0.23929,-0.18255,0.70543,-0.035651999999999996
0.033524,-0.10321,-0.041684,0.94784,-0.66164
0.092562,-0.2326,-0.0058406000000000005,1.0789,-1.2809
0.14934,-0.32261,-0.068625,1.1302,-1.8705
-0.33722,-0.19810999999999998,0.038838,1.1461,-2.4251
-0.060225,0.088098,0.2235,1.0926,-2.9
0.37537,0.31525,0.38888,0.9622200000000001,-3.2475
-0.047911,0.42785,0.53825,0.77373,-3.492
-0.24731,0.25599,0.5492100000000001,0.53438,-3.6713
0.16413,-0.092034,0.39744,0.27745,-3.7889
0.085255,-0.37340999999999996,0.07342699999999999,0.052126,-3.8736
-0.57361,-0.50963,-0.32336,-0.16196,-3.8896
0.88387,-0.28453,-0.59067,-0.39797,-3.7677
-0.54983,0.16283,-0.65045,-0.63218,-3.5178
0.20835,0.53045,-0.37113,-0.8565200000000001,-3.1343
-0.40505,0.57925,0.07413,-1.0616,-2.6389
0.68975,-0.16355,0.34084000000000003,-1.2189,-2.0938
-0.54623,-0.8534,0.39753,-1.3285,-1.5077
0.24852,-0.15757000000000002,0.11154000000000001,-1.3918,-0.9004
-0.42717,0.69801,-0.34165999999999996,-1.3766,-0.30177
0.43495,0.24906,-0.54945,-1.2503,0.27492
0.64189,-0.35416,-0.5131600000000001,-0.99121,0.7833899999999999
-1.4715,-0.14773,-0.13687,-0.5674399999999999,1.1703
0.89062,0.12178,0.42454,-0.042182,1.4693
-0.22366,0.086537,0.75653,0.47907,1.7349
0.28814,0.061885,0.8563299999999999,0.958,1.9734
-0.49799,0.055307,0.63621,1.32,2.2214
0.80779,-0.096532,0.19528,1.5477,2.4444
-0.80403,-0.46102,-0.13026,1.6652,2.5671
-0.13655,-0.53145,-0.37834,1.5912,2.6077
0.94094,0.40864,-0.52532,1.2521,2.5681
-0.62266,1.1733,-0.54447,0.74646,2.4531
0.10476,0.12782000000000002,-0.55528,0.205,2.3038
-0.29915,-1.062,-0.45361999999999997,-0.30491,2.1153
0.55381,-0.41646000000000005,-0.12659,-0.64956,1.8848
-0.058634,0.54584,0.27107,-0.8565,1.6402
-0.41873,0.49555,0.57393,-1.0267,1.4019
-0.14894,0.19505,0.6916,-1.0598,1.1962
0.6963,-0.2272,0.4431,-0.8884200000000001,1.06
0.039883,-0.6625800000000001,-0.0021073,-0.5956899999999999,0.9609700000000001
-0.59193,-0.35504,-0.32475,-0.25501,0.8431799999999999
-0.32953,0.2604,-0.52952,0.060987,0.6988800000000001
1.244,0.54664,-0.51679,0.21955,0.49675
-1.1802,0.4666,-0.3388,0.27784000000000003,0.25203000000000003
0.84336,-0.40758,-0.21814,0.35262,0.012637
-0.35153,-1.0861,-0.06756000000000001,0.37423,-0.24516999999999997
-0.055757,0.11005999999999999,0.16464,0.31590999999999997,-0.5351600000000001
-0.5215,1.3741,0.39250999999999997,0.2152,-0.8374299999999999
0.92562,0.40319,0.59601,0.072935,-1.1454
0.60357,-0.8638100000000001,0.68876,-0.057398000000000005,-1.44
-1.8832,-0.52617,0.53463,-0.09254,-1.6895
0.40539,0.059984,0.24135,-0.08140900000000001,-1.9086
1.0694,0.083959,-0.027763999999999997,-0.095044,-2.1218
0.31993,0.13963,-0.27516,-0.10705999999999999,-2.3173
-1.766,0.18628,-0.43309,-0.12287000000000001,-2.4949
0.43852,0.09350800000000001,-0.49662,-0.14289000000000002,-2.6419
0.99986,0.028983,-0.53358,-0.13555999999999999,-2.7292
0.10653,-0.032839,-0.45353000000000004,-0.12534,-2.7544
-1.2504,-0.1035,-0.1707,-0.14015999999999998,-2.7115
0.12418,-0.16194,0.19058,-0.15584,-2.5852
0.99728,-0.2374,0.48263999999999996,-0.15200999999999998,-2.3665
-0.38657,-0.17593,0.63236,-0.12669,-2.0392
-0.44581,0.23611,0.49273,-0.06435199999999999,-1.5833
0.63887,0.5501,0.16251,0.023086000000000002,-1.0325
-0.4776,0.14073,-0.14793,0.10943,-0.43915
-0.1477,-0.3844,-0.4813,0.19912,0.17528
0.62274,-0.27792,-0.81281,0.28946,0.76882
-0.17377,0.079649,-1.0256,0.37705,1.3355
-0.27996,0.47075,-1.0494,0.46903,1.8915
-0.21834,0.60087,-0.71306,0.5562600000000001,2.3941
0.62521,-0.30659000000000003,0.20676999999999998,0.6286,2.8062
-0.21308,-1.2551,1.3268,0.68213,3.1439999999999997
-0.13239,-0.75817,2.0637,0.70792,3.4233
0.2741,0.25196999999999997,2.2252,0.69821,3.65
-0.068451,0.87097,1.4058,0.64598,3.8491
-1.1988,1.1704,0.04428,0.53864,3.9844
2.0401,0.52485,-0.95809,0.36236999999999997,3.9960000000000004
-0.9834,-0.56234,-1.5835,0.10432999999999999,3.8861
-0.22138,-0.9981200000000001,-1.5486,-0.25065,3.642
0.038197,-0.85334,-1.0381,-0.65877,3.2864
0.32364,0.13825,-0.73637,-1.0509,2.8797
0.16268,1.1537,-0.43741,-1.3949,2.4290000000000003
-0.62464,0.52518,-0.05781,-1.6345,1.9552
0.44008,-0.56697,0.27,-1.7557,1.4799
-0.077995,-0.66851,0.67455,-1.7704,1.0055
-0.1567,-0.34352,0.9530200000000001,-1.6199,0.57372
0.24606,0.44865,0.82015,-1.2511,0.23044
-0.2718,1.0444,0.49532,-0.74193,-0.058039
0.30401,-0.14876,0.23181,-0.19818,-0.34126999999999996
-0.091044,-1.3362,0.041351,0.32498,-0.6298699999999999
-0.021716,-0.060728,0.077199,0.72132,-0.9622
-0.53115,1.3673,0.21183000000000002,1.0053,-1.3086
0.81288,0.47631999999999997,0.1476,1.2474,-1.6035
-0.16,-0.70519,-0.054816,1.3631,-1.8668
-0.54353,-0.49183000000000004,-0.40481,1.2913,-2.1029
0.91715,-0.17195,-0.8236899999999999,1.1021,-2.3053
-0.8849,-0.3975,-1.062,0.86387,-2.4945
0.19838,-0.28115999999999997,-1.1037,0.63371,-2.6567
0.4199,0.66028,-0.89751,0.52064,-2.7738
-0.39127,1.3230000000000002,-0.49399,0.47596000000000005,-2.8663
0.2749,0.43231,-0.082707,0.3975,-2.9538
-0.33133,-0.74854,0.35141,0.344,-3.0433
0.40335,-0.69625,0.7844300000000001,0.33884000000000003,-3.153
-0.68186,-0.36157,1.1578,0.34802,-3.2577
0.66907,-0.42458,1.4772,0.36922,-3.3122
-0.0036113,-0.16492,1.6294,0.35653,-3.3091
-0.4323,0.71723,1.4768,0.23831,-3.2268
0.56722,1.1362,1.0685,0.056307,-3.0637
-0.2532,-0.17092000000000002,0.47231000000000006,-0.12817,-2.8387
-1.173,-1.4519,-0.34359,-0.33742,-2.5289
2.0065,-0.37969,-1.3576,-0.56624,-2.115
-1.0357,1.2047,-2.303,-0.79445,-1.6272
-0.21842,1.3744,-2.8282,-1.0209,-1.1
1.0069,0.6876399999999999,-2.6393,-1.2068,-0.55635
-1.2484,-1.2285,-1.3196,-1.3021,-0.038166000000000005
0.54219,-2.7729,0.54468,-1.3137,0.45899999999999996
0.14191,-0.7915800000000001,1.9466,-1.2527,0.9577
0.14037,1.8894,2.6708,-1.0911,1.426
-0.36511,1.5571,2.1549,-0.8137300000000001,1.8412
-0.11094,0.42172,0.8690100000000001,-0.4579,2.2079
0.58122,0.013775,-0.04262,-0.07258300000000001,2.5227
-0.96127,-0.56161,-0.73831,0.3048,2.7887
0.8746,-0.838,-1.0774,0.61258,3.0199
0.14025,-0.6554300000000001,-1.0396,0.85369,3.1865
-0.82945,-0.40008,-1.1273,1.0557,3.247
0.73777,0.1042,-0.98357,1.1683,3.1957
-0.30817,0.8602299999999999,-0.24825,1.1535,3.0156
-0.95412,1.3176,0.6785899999999999,1.0497,2.7331
1.6604,0.81029,1.4574,0.89943,2.4051
-0.12114,-0.26455,1.8817,0.7324,2.0429
-1.2863,-1.3388,1.5019999999999998,0.60868,1.6743
0.50667,-1.8543,0.65069,0.49696999999999997,1.3136
0.46307,-0.6453399999999999,-0.041016000000000004,0.33211,0.9543
-0.10079,1.0749,-0.66679,0.14619000000000001,0.63715
-0.58613,1.3479,-1.1072,-0.04927,0.4032
0.71136,0.9972700000000001,-1.3072,-0.25251,0.22371
-0.58872,0.5350600000000001,-1.4780000000000002,-0.43141,0.060242
0.86243,-0.36811,-1.3494,-0.5942,-0.097854
-0.94722,-1.2546,-0.63377,-0.75388,-0.28592
