D1,D2,D3,D4,D5
-13.432,-7.7026,-19.2,-30.651999999999997,-23.559
12.024,-16.25,6.7512,-2.9641,-28.548000000000002
-7.3086,-9.5762,22.635,21.076,-33.068000000000005
0.44197,4.3354,26.872,44.628,-36.914
6.5837,12.048,11.695,71.265,-39.444
-8.2236,17.968,-13.511,95.001,-40.79
7.6204,20.919,-26.546,110.69,-41.674
-16.165,9.3883,-27.818,115.6,-41.532
21.182,-27.433000000000003,-12.386,104.32,-39.951
-0.4252,-53.157,15.094000000000001,81.888,-37.379
-18.152,-14.854000000000001,37.615,57.88399999999999,-34.12
0.01856,34.445,58.184,33.023,-30.538
14.721,26.112,76.88600000000001,11.415999999999999,-27.315
11.431,4.4647,84.711,-7.2384,-24.131999999999998
-36.165,4.7721,76.694,-27.824,-20.389
26.659,-0.79428,41.827,-45.68600000000001,-16.409000000000002
-7.1236,-19.067,-34.829,-56.885,-12.286
1.5726,-19.684,-125.14,-63.79600000000001,-8.0233
-1.3069,25.641,-186.48,-67.592,-3.8948
-13.764,55.637,-203.48,-69.431,0.22366999999999998
20.628,-13.694,-145.35,-72.605,4.5157
8.5181,-86.32700000000001,-42.028999999999996,-73.238,8.6645
-32.042,-42.04,43.69,-65.234,12.341
17.769,30.119,112.61,-48.778,15.442
2.9327,47.246,146.6,-22.236,17.726
-8.5086,47.48,147.39,10.954,19.385
4.9035,26.351999999999997,146.66,43.082,20.839000000000002
-1.7861,-18.002,120.34,72.868,22.092
-0.23812,-51.361000000000004,47.45,97.17200000000001,23.284000000000002
12.19,-53.812,-41.35,113.78,24.432
-15.526,8.4338,-116.75,123.12,25.357
-10.847,69.90100000000001,-157.44,120.19,26.272
33.161,22.69,-123.83,99.78,27.378
-27.048,-46.095,-48.961000000000006,68.06,28.395
14.244,-34.088,6.1844,33.672,29.005
-6.269,-1.067,45.57899999999999,0.1586,29.034000000000002
3.1242,22.379,52.243,-24.739,28.138
-8.3291,40.918,34.7,-42.848,26.419
10.195,14.115,33.33,-60.84,24.166
-1.986,-27.076,30.434,-72.805,21.163
-7.411,-27.482,13.600999999999999,-74.777,17.292
15.856,-11.327,-5.4285,-70.543,12.758
-16.619,7.9927,-28.497,-62.495,7.7226
8.1526,24.956,-46.206,-53.935,2.3999
-2.2467,6.5728,-41.505,-51.177,-2.8599
-7.4688,-18.1,-24.642,-50.118,-8.1329
8.5007,-4.008,-9.3023,-43.736999999999995,-13.605
25.019,13.638,8.3873,-34.351,-19.055999999999997
-48.362,1.9132,25.561999999999998,-21.805999999999997,-24.353
19.619,-11.597000000000001,38.797,-6.6954,-29.498
12.241,-8.7829,49.316,6.9371,-34.408
-9.4936,-1.2829,48.528999999999996,20.292,-39.104
0.87813,9.4825,26.195999999999998,34.541,-43.666000000000004
-4.2434,16.647000000000002,-5.8702,46.958,-47.868
11.601,1.9596,-31.183000000000003,55.506,-51.426
-21.365,-15.258,-45.876000000000005,58.492,-54.266999999999996
25.649,-7.307,-38.978,53.067,-56.236999999999995
-17.559,4.6628,-19.451,41.882,-57.407
9.0864,0.0040456,-7.7982,29.656999999999996,-58.006
-4.9787,-4.2318,-0.9544600000000001,16.954,-58.001000000000005
1.8145,2.8759,-1.4098,6.1538,-57.433
-7.6391,8.4593,-6.7769,-3.1888,-56.302
10.119,3.635,-4.1415,-13.912,-54.496
12.779,-3.4299,2.6989,-23.66,-52.122
-28.974,-6.265,11.1,-30.594,-49.287
6.8029,-6.3302,21.069000000000003,-35.668,-45.746
15.17,-1.117,26.601,-38.958,-41.195
-7.0125,6.6322,27.796999999999997,-40.996,-35.472
-7.4035,9.9806,25.122,-43.26,-28.287
8.0289,8.0016,17.618,-43.658,-19.66
-0.70805,-2.2657,6.789,-39.157,-9.757
4.6379,-10.68,-8.3119,-29.548000000000002,1.6348
-8.7613,0.42968999999999996,-28.816,-13.687999999999999,14.663
-21.756,4.6304,-47.81100000000001,6.3187,28.791
38.897,-33.584,-56.148,26.075,43.326
16.001,-51.661,-47.778,44.726000000000006,57.791000000000004
-62.882,30.375,-13.353,60.231,71.42699999999999
31.208,105.04,31.666999999999998,71.57300000000001,84.09200000000001
8.5961,37.603,60.84,79.357,95.91
-1.187,-57.28,67.501,80.70100000000001,106.17
-13.967,-58.056999999999995,36.249,72.73899999999999,114.27
9.4701,-28.85,-13.834000000000001,58.413000000000004,120.23
-1.4299,6.5148,-43.038000000000004,41.663999999999994,124.05
-4.7662,44.718999999999994,-49.466,24.129,125.63
7.9115,24.55,-20.15,9.5761,125.12
5.7674,-15.869000000000002,27.703000000000003,-3.4003,121.83
-18.298,-15.542,50.915,-18.669,114.77
-3.9206,-4.9477,50.367,-33.669000000000004,103.72
21.1,3.4837,17.345,-46.938,88.26
16.997,13.331,-33.681,-58.868,69.367
-47.636,2.9237,-61.806999999999995,-68.259,48.885
12.36,-11.662,-67.40100000000001,-75.693,27.419
25.0,-4.0598,-42.916000000000004,-82.455,6.1347
-14.455,5.324,0.7189300000000001,-85.949,-14.439
-4.7757,-1.8195,28.662,-83.01299999999999,-34.414
4.3147,-7.2822,42.942,-72.786,-52.284
2.7593,2.8542,39.227,-53.349,-66.566
-5.4556,12.189,21.694000000000003,-27.724,-77.99
5.9325,5.8260000000000005,12.704,-1.6821,-87.55
-10.145,-4.2027,6.7972,23.46,-95.411
12.095,-7.7159,1.1334,44.591,-102.52
-2.3141,-7.6505,-1.8312,60.803000000000004,-107.64
-5.4757,-0.70002,-9.0974,73.499,-108.5
-1.3632,7.614,-16.127,78.845,-105.33
7.5343,4.8061,-16.703,73.23899999999999,-97.84200000000001
-3.726,-1.633,-14.377,60.495,-86.76700000000001
-2.4522,-3.2398,-10.883,45.43899999999999,-74.181
9.2373,-3.1069,-6.0339,30.36,-60.32899999999999
-11.376,0.46723000000000003,-2.1228,20.292,-45.864
3.3927,5.1503,1.3567,13.308,-31.679000000000002
4.3125,4.0513,5.8294,4.3717,-18.069000000000003
-5.1771,0.089293,9.2606,-3.2435,-6.518
3.7861,-3.8357,9.9212,-7.7665,1.2848
-0.97691,-6.291,8.8656,-10.777000000000001,6.5236
-0.6644,-1.9681,7.0086,-12.248,11.035
-3.8391,4.1591,4.3279,-13.966,15.130999999999998
7.4845,4.0325,1.6165,-19.066,20.121
-1.702,1.1386,-1.0653,-24.939,24.941999999999997
-4.2962,-2.4674,-4.056,-27.846999999999998,27.205
-0.37372,-5.081,-6.2084,-28.311999999999998,27.609
4.592,-0.49673999999999996,-6.3307,-25.418000000000003,26.311999999999998
2.5217,5.797999999999999,-5.1311,-19.975,23.386
-7.7767,5.442,-3.4883,-14.84,20.027
3.3526,1.3174,-1.2932,-9.4327,16.025
2.6551,-5.7691,1.0104,-3.623,11.154000000000002
-9.3841,-10.088,3.1017,1.7057,6.3428
11.375,0.40556,4.9254,6.6132,2.3559
-0.56407,11.485999999999999,5.4995,10.027000000000001,-0.079183
-8.711,3.0566,3.6830000000000003,10.515,0.13853
4.4637,-7.6517,0.5555100000000001,9.2313,2.0857
1.3919,-2.4846,-2.2966,7.7934,4.0893
-0.72488,4.0645,-4.6546,6.456,5.9851
-1.1955,1.2068,-5.5935,6.2991,6.9303
3.425,-2.1995,-5.2205,6.6936,7.3329
-4.8638,-2.0693,-4.4263,5.9891,8.5575
-0.28052,-1.0684,-2.2617,4.8601,9.9181
3.3659,1.9869,2.0655,3.5985,10.991
6.9251,4.8992,6.7784,2.0255,12.06
-15.708,2.6516,9.7342,0.6390399999999999,12.909
8.4957,-1.4541,9.6166,-0.8642700000000001,13.809000000000001
-0.2933,-3.3756,4.138999999999999,-2.9568,15.272
4.4444,-4.4699,-3.798,-5.032,16.676
-9.7675,-4.2083,-9.0326,-6.4549,17.234
5.6839,-0.94424,-10.886,-7.0509,16.843
-0.19146,5.9209,-6.995,-6.3502,15.092
2.47,10.085,0.19028,-4.7913,12.297
-3.9447,2.1378,4.7559,-3.2903,9.266
-2.9654,-7.6663,7.0877,-1.869,5.9243
7.645,-5.3271,6.1119,-0.83886,2.4222
-6.0473,0.17839000000000002,2.7439999999999998,-0.19028,-1.2489
1.5838,1.1368,1.0497,0.5161,-5.4772
9.2228,2.0016,6.1224e-05,0.8863700000000001,-9.9862
-15.157,2.3522,-0.882,0.5759,-14.515
4.5184,0.28758,-1.0753,-0.019964,-19.116
5.4145,-3.6332,-1.733,-0.53651,-23.686
-2.9432,-5.0766,-1.9833,-0.71514,-28.188000000000002
-1.7479,2.5254,-0.6328199999999999,-0.035437,-32.665
5.3302,8.8858,1.1789,1.2955,-36.809
-4.9671,-0.59235,2.3708,2.8119,-40.225
-3.6548,-9.9642,2.5891,4.7962,-42.739
8.88,-0.18154,0.79975,7.3661,-44.068000000000005
-6.0055,10.286,-2.37,10.054,-44.245
-0.075436,2.5278,-5.5342,12.402999999999999,-43.497
10.372,-6.421,-9.062000000000001,13.929,-41.695
-12.921,-1.6466,-12.890999999999998,13.895999999999999,-38.811
2.5934,2.4855,-15.329,12.286,-34.669000000000004
8.9404,-5.3597,-14.582,9.2928,-28.904
-22.953,-9.3852,-8.8115,4.3481,-21.488000000000003
27.335,5.7964,4.5705,-2.9753,-12.359000000000002
-6.5334,18.212,21.033,-11.515999999999998,-1.8956
-11.49,2.1651,33.234,-19.695,9.1908
5.8207,-16.206,38.969,-26.533,20.593000000000004
4.7257,-7.7008,33.499,-30.388,31.803
-7.8562,5.8725,19.826,-31.111,42.538999999999994
5.9293,6.5449,5.6770000000000005,-29.232,52.732
-1.8235,4.0423,-10.669,-23.274,61.722
-1.9503,-1.9175,-28.726999999999997,-12.025,68.845
7.3308,-6.8113,-43.785,2.2873,74.344
-10.027,3.8557,-52.674,16.708,78.602
2.924,13.415,-48.926,29.495,81.618
3.3596,-1.1218,-23.878,37.525,83.711
3.6862,-19.301,10.936,40.975,84.303
-12.608,-19.334,37.474000000000004,41.49100000000001,82.37899999999999
6.4187,-7.1741,51.284,36.512,77.965
-0.71453,20.042,41.074,24.111,70.868
16.955,40.121,16.588,7.3324,61.563
-27.838,11.300999999999998,0.19819,-10.202,51.192
8.5842,-27.24,-10.66,-26.021,39.991
10.941,-22.713,-12.448,-35.653,28.469
-9.161,-5.352,-7.096,-39.943000000000005,17.06
0.56676,3.5393,-7.7538,-41.81100000000001,5.8475
4.0066,12.677999999999999,-9.037,-38.048,-4.2921
-5.5785,9.5485,-6.6702,-26.545,-12.417
7.8963,-1.8748,-4.0181,-10.484000000000002,-19.123
-8.8138,-7.6354,0.2201,6.8947,-25.302
1.0703,-8.2169,3.7135,22.744,-31.11
5.6649,2.4498,1.8924,32.046,-37.238
2.3733,12.503,-1.8473,36.232,-43.02
-7.3206,-0.59033,-3.3122,38.889,-47.077
-5.9957,-14.444,-2.9165,36.867,-49.715
17.723,-1.3298,0.95234,28.406999999999996,-50.927
-17.051,14.030999999999999,6.4918,16.101,-50.84
9.7955,7.7388,9.2391,2.0395,-50.269
3.2464,-3.2208,9.5482,-11.124,-49.136
-12.343,-8.0339,6.8193,-18.885,-47.425
9.5061,-9.8883,1.9271,-22.941,-45.637
-3.5838,-2.0084,-1.8167,-26.728,-44.104
1.962,8.3678,-4.6248,-27.816999999999997,-43.336000000000006
-1.5673,6.2881,-6.1627,-25.166999999999998,-44.028
-1.3959,0.76589,-6.3843,-20.206,-45.568999999999996
3.4649,0.81652,-6.7778,-13.425,-46.928000000000004
-0.4641,-0.22418000000000002,-6.4852,-6.6963,-47.943999999999996
-3.1943,-4.7496,-4.6972,-3.0278,-48.013999999999996
0.80827,-6.8513,-2.1425,-0.78537,-47.433
2.6563,-1.9401,0.83721,2.6256,-47.108999999999995
3.2621,4.298,3.7638,6.0453,-46.593
-7.529,4.8655,5.6544,9.4068,-45.632
-6.6195,4.034,6.3532,12.604000000000001,-44.388000000000005
18.623,5.2876,5.7873,14.309000000000001,-42.678000000000004
-3.7594,3.0617,2.9921,15.168,-40.683
-11.89,-7.1428,-2.9278,15.965,-38.732
-2.6596,-15.275,-9.3032,15.462,-36.419000000000004
16.957,-8.5191,-12.257,12.488,-33.249
3.3782,4.0661,-9.8439,6.5937,-29.147
-20.694,12.097999999999999,1.2874,-3.2271,-23.839000000000002
0.2276,14.572000000000001,16.158,-15.203,-17.54
20.724,3.3947,25.811,-26.266,-10.784
-13.588,-11.302,28.660999999999998,-35.586,-3.5292
1.1302,-10.577,20.308,-41.353,4.1112
1.6932,-2.3431,5.2373,-43.0,12.14
-0.87885,7.0428,-5.9464,-41.148,20.808000000000003
-2.3022,11.953,-13.799000000000001,-33.667,29.921999999999997
4.5936,-4.765,-16.136,-18.567999999999998,39.303000000000004
1.0041,-21.733,-15.478,1.1952,48.841
-5.6498,-6.5553,-20.383,21.673000000000002,58.266000000000005
-2.6894,13.878,-29.485,40.838,67.428
9.8847,10.620999999999999,-42.794,54.77,76.17399999999999
-0.89405,6.9768,-53.775,63.93,84.206
-7.9175,20.288,-49.056999999999995,70.833,91.22
-0.023713,20.601,-24.381,72.339,96.899
11.685,-21.354,27.313000000000002,66.169,100.86
-4.7655,-61.119,88.08200000000001,54.762,103.1
-5.8945,-43.702,125.92,40.48,103.72
-16.303,3.5987,130.9,25.3,102.57
29.608,57.783,83.605,13.062000000000001,99.60600000000001
23.896,86.35700000000001,6.6381,1.9264,94.49600000000001
-65.612,15.390999999999998,-52.59,-11.866,86.714
21.36,-71.63,-91.774,-26.29,76.139
27.405,-47.94,-94.85,-40.598,62.577
-13.22,3.6877,-71.215,-54.497,46.678999999999995
-11.822,5.9110000000000005,-56.477,-65.866,29.618000000000002
3.1073,8.1088,-38.631,-75.06,11.88
10.831,19.355999999999998,-12.212,-82.682,-5.6897
-1.0446,16.33,13.728,-86.36200000000001,-22.706
-8.7252,-0.80498,42.781000000000006,-83.678,-39.172
-6.1748,-16.253,62.736000000000004,-73.271,-54.038000000000004
19.547,-10.347000000000001,55.75,-52.911,-66.279
-8.536,0.98616,34.542,-26.035,-76.28699999999999
-4.5954,-2.9963,15.618,1.3286,-84.62299999999999
1.7215,-5.0191,-1.9377,27.482,-91.31299999999999
5.4866,8.5921,-10.585999999999999,48.65,-96.89
-3.8137,17.592,-12.815999999999999,64.187,-100.44
0.7076,2.7182,-19.701,75.995,-100.37
-9.2864,-14.077,-23.658,79.913,-96.73100000000001
13.829,-8.0132,-18.680999999999997,72.22800000000001,-89.208
2.9348,2.7203,-9.9484,57.089,-78.502
-18.177,2.2933,0.14140999999999998,39.582,-66.34
11.968,1.401,9.0226,22.399,-53.042
-1.5496,3.0712,10.619000000000002,11.192,-39.338
3.3177,1.6948,8.1407,3.9283,-25.871
-5.7857,-3.6511,7.2749,-4.7006,-12.748
-2.361,-6.1894,5.3132,-11.029000000000002,-1.263
8.0741,2.5727,1.6052,-13.044,7.1862
-3.6511,9.3991,-2.3147,-12.79,13.529000000000002
-2.0172,-3.7132,-6.8078,-10.782,19.152
9.0786,-15.18,-9.6068,-9.2426,24.316999999999997
-11.864,1.0341,-7.4329,-12.046,30.104
-1.3015,18.057000000000002,-2.7627,-16.473,35.544000000000004
11.058,6.7904,1.0005,-18.366,38.603
1.9219,-9.2028,4.1387,-18.788,39.787
-15.621,-9.3412,5.376,-17.189,39.129
10.708,-4.0619,5.0488,-13.897,36.77
-3.1861,5.945,5.1947,-11.264000000000001,33.842
7.3798,13.538,4.3954,-8.2874,30.195
-12.602,-0.9179999999999999,1.4748,-4.065,25.730999999999998
7.6969,-16.373,-2.0318,0.24074,21.201
-1.4261,-3.3672,-4.852,4.0497,17.149
5.6638,12.449000000000002,-6.039,6.7494,14.263
-9.2119,4.6361,-3.7387,7.1376,13.526
-1.8194,-6.3744,0.27287,6.1297,14.075999999999999
10.019,-5.7906,2.8614,5.2946,14.43
-0.7057,-2.3897,4.0178,4.5971,14.382
-8.7114,3.7981,2.6686,4.6264,13.105
8.8941,9.7887,-0.20776,5.1,10.988
-5.8926,4.6387,-1.7613,4.8911,9.2768
-2.8953,-4.2944,-2.4772,4.5383,7.3345
7.731,-6.9651,-2.267,4.4013,4.7808
5.2988,-6.3555,-1.3742,4.1143,1.9891
-15.522,-1.2948,-1.4712,3.6696,-1.0773
4.9634,5.19,-2.2091,2.7637,-4.0529
6.2909,4.3721,-3.3509,0.8496600000000001,-6.3005
-4.9594,1.3509,-4.4266,-1.7117,-8.3162
-0.21892,2.2353,-3.9754,-4.4034,-10.790999999999999
5.0914,1.2718,-1.6706,-7.3420000000000005,-13.638
-6.3932,-5.4873,2.9946,-10.417,-17.059
1.8394,-8.9147,8.8033,-13.347000000000001,-20.768
2.9466,1.3780000000000001,13.317,-15.966,-24.043000000000003
-6.4578,10.967,15.940999999999999,-17.835,-26.913
7.7306,1.3043,15.409,-18.395,-29.26
-3.3146,-9.168,11.921,-17.516,-30.91
1.4377,0.23594,6.9147,-15.094000000000001,-31.945999999999998
-5.8427,9.6628,-0.66289,-10.671,-32.056
8.8276,0.17588,-11.517999999999999,-3.8658,-30.892
-13.823,-9.5228,-22.834,4.3842,-28.811999999999998
12.944,-2.8232,-31.243000000000002,12.682,-26.289
9.0083,5.7628,-34.176,20.271,-23.500999999999998
-25.481,4.7503,-27.605999999999998,25.839000000000002,-20.873
11.234,0.43458,-14.584000000000001,29.252,-18.296
6.4566,-6.3326,-1.0637,30.976999999999997,-15.394
-2.7372,-9.5364,13.33,29.778000000000002,-12.49
-3.3957,4.8104,26.814,24.619,-9.7987
-5.3122,17.362000000000002,37.133,16.864,-7.1517
11.848,0.6132,43.816,8.2607,-4.4758
-6.1301,-17.500999999999998,42.083,-0.19516,-1.6256
-1.0693,-4.5858,26.29,-6.5642,1.6912
10.207,11.267000000000001,3.0466,-11.334000000000001,5.2257
-14.018,3.8163,-17.922,-16.03,8.5857
-2.4959,-6.0891,-34.055,-19.267,11.839
14.326,-4.4704,-38.635999999999996,-20.167,14.919
0.54214,0.052264,-34.566,-19.41,17.828
-14.258,7.5961,-30.531,-17.283,20.745
9.1207,11.412,-22.331999999999997,-14.432,23.56
4.9607,-4.5184,-8.0414,-12.129000000000001,26.176
-18.518,-17.958,7.7659,-9.2901,28.663
25.417,2.3022,22.529,-4.2241,31.04
-33.945,22.289,31.088,2.7693,33.336999999999996
33.926,1.9427,25.55,11.964,35.63
-3.5338,-23.976999999999997,12.993,22.248,37.746
-17.912,-21.680999999999997,4.7732,31.255,39.425
-3.0161,-6.0372,1.1454,38.486999999999995,40.580999999999996
24.125,21.483,6.7953,42.946999999999996,41.048
-22.857,42.638000000000005,16.252,43.629,40.788000000000004
12.972,15.702,16.426,40.196999999999996,39.863
10.127,-24.029,8.3201,30.947,38.108000000000004
-22.757,-27.415,-9.9521,14.036,35.379
-2.9517,-17.295,-32.369,-7.5511,31.884
25.254,-4.5709,-44.229,-29.377,27.892
-11.046,13.573,-43.474,-49.525,23.558000000000003
-9.1583,18.438,-25.045,-64.234,19.179000000000002
12.659,11.964,3.4166,-73.5,14.735
-9.3612,-0.069801,24.059,-79.398,10.066
8.1148,-13.04,35.424,-78.52600000000001,5.4215
-4.4886,-11.17,31.535,-68.158,0.98772
-2.9506,-1.0388,16.942999999999998,-51.538999999999994,-3.3274
8.8218,6.9531,6.5463,-32.376,-7.586
-15.723,11.064,-2.9754,-13.078,-11.845999999999998
17.237,0.48098,-11.922,1.6252,-16.271
-2.6179,-12.048,-17.498,13.388,-20.648000000000003
-8.6859,-4.4156,-22.653000000000002,26.331999999999997,-24.638
0.94409,6.8716,-21.892,37.469,-28.254
7.9886,4.5853,-8.2108,45.18899999999999,-31.414
-8.9826,-1.5447,10.959000000000001,50.708,-34.146
7.4473,-8.37,26.355999999999998,53.903999999999996,-36.646
2.5033,-11.107999999999999,35.536,56.238,-38.856
-9.9796,4.8377,31.533,60.343999999999994,-40.751999999999995
-7.9796,21.649,18.608,63.744,-42.387
21.766,13.099,7.1297,62.928000000000004,-43.744
6.0522,-4.8338,-5.8732,58.208999999999996,-44.903
-29.983,-17.151,-20.47,48.619,-45.972
4.9024,-21.165,-32.86,35.275999999999996,-46.747
21.037,-0.24103000000000002,-42.365,21.375,-46.93899999999999
-6.4692,22.897,-43.271,6.7148,-46.438
-11.393,9.7501,-27.928,-8.2706,-45.021
4.2346,-9.7231,-4.1747,-22.605999999999998,-42.695
7.1387,-2.4118,16.415,-36.381,-39.601
-9.7453,5.9458,31.944000000000003,-48.00899999999999,-35.556999999999995
9.1937,-2.3939,35.618,-55.615,-30.427
-4.5309,-9.0444,30.585,-60.071999999999996,-24.48
1.6068,-3.0271,26.721999999999998,-62.586000000000006,-18.035999999999998
-10.074,3.8795,19.587,-63.076,-11.323
14.228,3.0505,7.0688,-62.331,-4.7345
-4.1317,1.5387,-6.5911,-58.99100000000001,1.7324
-4.7449,3.8172,-19.857,-50.547,8.2304
11.39,3.3817,-27.943,-37.065,14.435
-9.4202,-4.7227,-23.499000000000002,-18.081,20.097
-14.039,-8.6033,-12.523,4.4066,25.258000000000003
29.091,6.5975,-4.3365,26.386,29.912
-15.488,18.464000000000002,1.2607,46.574,34.07
-4.6082,-2.2395,0.6281399999999999,62.668,37.851
19.624,-26.605999999999998,-3.3707,73.237,40.948
-25.918,-21.444000000000003,-2.3415,78.12,42.916000000000004
17.735,-2.1766,1.482,74.116,43.68899999999999
-6.2816,24.144000000000002,7.4429,57.977,43.092
4.4559,41.67,14.38,34.022,41.385
-2.9028,12.007,16.755,8.523,39.143
-10.625,-28.315,14.472000000000001,-15.833,36.475
21.272,-25.695999999999998,7.0693,-33.48,33.66
-13.273,-10.385,-3.3754,-45.284,30.839000000000002
3.1492,-5.0886,-11.270999999999999,-55.428999999999995,27.944000000000003
-7.8004,5.5425,-15.558,-59.385,25.388
11.379,18.098,-13.975999999999999,-53.876999999999995,23.59
-0.4976,21.212,-8.1423,-42.472,22.228
-9.7117,7.6864,-3.0217,-28.379,20.873
10.288,-11.097000000000001,2.452,-14.482999999999999,19.393
-6.4544,-17.204,8.1938,-6.3308,17.397000000000002
-0.070779,-14.753,12.394,-1.1594,15.182
3.4817,-4.592,14.784,6.5114,13.377
-1.7327,9.9795,12.489,13.933,11.795
-0.61916,15.477,1.7352,20.255,10.407
4.5357,11.097999999999999,-11.937000000000001,26.068,9.2208
-2.3219,-5.2049,-20.458,29.728,7.9556
-9.5566,-19.128,-21.357,32.76,6.7085
19.939,-3.7041,-9.0149,37.421,5.5918
-28.136,15.074000000000002,9.5696,41.202,4.3866
26.528,2.6612,20.608,41.25899999999999,2.9107
-5.7559,-11.838,23.165,37.28,1.0317
-13.631,-1.0132,12.289000000000001,27.706,-1.4829
15.902,11.02,-6.0509,14.425999999999998,-4.3916
-11.729,6.433,-16.882,1.4378,-7.2653
10.187,-1.3081,-20.730999999999998,-10.985999999999999,-10.046
-7.2022,-5.8948,-14.687999999999999,-21.463,-12.517000000000001
1.0913,-9.5817,-2.0834,-29.318,-14.722999999999999
3.7858,-7.1248,5.3244,-35.446999999999996,-16.927
-8.3862,0.7320300000000001,9.1887,-37.696,-18.928
8.3703,10.199,9.2095,-33.911,-20.575
2.7459,14.639000000000001,5.7283,-26.379,-21.993000000000002
-13.186,1.8609,4.7421,-17.971,-23.245
11.922,-13.129000000000001,4.2553,-9.9482,-24.426
-8.6901,-7.7347,2.4693,-5.17,-25.73
12.724,2.82,0.69884,-2.6266,-27.02
-16.066,3.6934,-2.0042,0.47126,-28.069000000000003
11.871,2.9024,-4.6506,2.2186,-28.938000000000002
-6.6863,0.82826,-5.3791,1.5394,-29.605999999999998
6.4645,-3.2296,-4.9312,-0.30289,-30.075
-7.967,-3.8075,-3.8871,-2.7659,-30.448
5.4658,-1.2947,-1.6551,-4.5525,-30.665
-3.289,4.0659,1.7849,-3.4251,-30.665
9.2808,7.1908,5.3029,-0.64574,-30.504
-12.692,-1.6086,7.5133,1.7162,-30.217
2.6797,-9.7531,7.1508,4.4906,-29.822
6.8073,0.25478,2.3626,7.6748,-29.368000000000002
-5.1334,10.272,-4.5158,10.817,-28.785
1.1291,-0.39183,-9.4713,14.207,-27.951999999999998
-0.98141,-10.835999999999999,-11.892000000000001,16.873,-26.846999999999998
2.6838,0.00046092,-9.7894,17.535999999999998,-25.41
-4.172,10.425,-4.6768,16.695,-23.627
5.742,-0.35441999999999996,-0.59187,14.939,-21.535999999999998
-7.5484,-10.754000000000001,3.2507,11.8,-19.069000000000003
7.6964,-0.3275,6.6554,7.2346,-16.166
-6.4058,10.878,9.0376,1.7678,-12.855
2.9232,4.5512,11.435,-4.1082,-9.1613
3.5748,-4.4402,12.337,-9.637,-5.096
-8.8089,-5.0006,9.9497,-13.729000000000001,-0.7025399999999999
10.306,-3.9408,5.5679,-16.459,4.0674
-8.3631,-2.0842,0.5663699999999999,-18.177,9.2949
4.7108,2.0735,-4.878,-18.093,14.969000000000001
-0.20344,5.5883,-9.6732,-15.65,21.099
-5.5907,6.3181,-13.258,-11.585,27.513
7.5151,1.3385,-15.453,-6.7972,33.927
-5.3789,-4.7874,-14.545,-1.9172,40.205
1.5776,-4.3513,-8.6768,1.883,46.138999999999996
9.1477,-2.9908,-0.23460999999999999,4.9910000000000005,51.603
-15.949,-6.8523,7.2539,8.3912,56.553999999999995
2.646,-6.1691,12.719000000000001,11.32,60.732
10.073,9.1865,13.607999999999999,13.347999999999999,63.88
1.2319,21.962,11.004000000000001,14.719000000000001,66.012
-11.321,10.445,8.1163,15.338,67.169
-4.1042,-8.5275,3.3851,15.503,67.29
19.381,-16.39,-3.8754,15.789000000000001,66.406
-13.126,-17.512,-11.056,15.499,64.267
3.6242,-7.0237,-15.892000000000001,13.673,60.492
-5.2927,9.3505,-15.629000000000001,10.283,55.00899999999999
8.9628,15.126,-6.1032,4.9691,47.674
-7.2426,14.054,7.47,-1.5594,38.861
4.5982,7.9697,16.549,-7.8518,29.283
-4.5308,-4.1627,19.654,-13.627,19.189
4.5473,-16.128,12.257,-18.223,9.0451
-2.6778,-19.82,-0.8633799999999999,-21.241,-0.9305399999999999
-0.6957,-3.4342,-8.8871,-22.789,-10.759
2.0254,16.379,-12.290999999999999,-21.895,-19.840999999999998
-2.0033,13.168,-8.738,-17.570999999999998,-27.581999999999997
9.2199,1.8694,-0.64964,-11.037,-34.25
-12.861,-3.3382,3.4715,-3.9941,-40.22
-3.9867,-7.3727,5.0748,2.8271,-45.537
16.73,-4.2285,4.2067,7.8734,-50.549
-1.9839,2.3905,1.0004,11.467,-54.747
-13.493,1.4834,-0.38177,14.867,-57.224
8.8742,-0.9972799999999999,-1.2702,16.87,-58.043
-0.82474,-0.12813,-2.9455,16.647000000000002,-57.06399999999999
0.91164,1.4449,-4.6124,14.787,-54.544
-3.7625,4.8985,-7.0986,11.562999999999999,-51.269
6.6675,5.7618,-9.8989,7.4695,-47.302
-9.3851,-4.2685,-11.972000000000001,3.5485,-42.869
8.0146,-12.505,-12.67,-1.1446,-38.282
-6.2236,-1.6191,-10.645,-8.0955,-33.621
12.05,11.324000000000002,-4.6769,-17.078,-29.43
-13.688,6.3573,6.5966,-28.353,-26.331
0.3796,-3.4644,20.328,-40.455,-23.814
12.632,-8.3431,31.78,-50.608000000000004,-21.112
-14.085,-9.5247,39.314,-57.945,-18.053
9.5647,0.80319,39.69,-60.935,-14.074000000000002
-7.7608,11.21,32.885,-58.43600000000001,-9.5403
6.6313,1.3299,21.093000000000004,-50.104,-5.335
5.008,-10.675,1.3564,-33.751999999999995,-1.1271
-10.092,-3.4159,-28.651999999999997,-7.1194,3.2046
-6.7021,13.555,-59.891999999999996,25.554000000000002,7.4687
15.828,36.783,-80.411,58.031000000000006,11.795
-11.364,37.715,-82.589,87.37799999999999,15.923
-1.8368,-34.486,-54.156000000000006,108.13,19.47
41.487,-100.41,-8.5583,119.98,22.704
-59.642,-46.74,29.318,125.41,25.945
